id,Condition,phase,item_id,share,share01
5c87984a35584100150cf507,Infographics,pre,Conspir-4-BBC,6,0.8333333333333334
5d24832b38abb10001aff2e7,Control,pre,Conspir-4-BBC,1,0.0
5c386c79887c000001b66ae1,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5991e02dcceb0f0001b39bbd,GoViral,pre,Conspir-4-BBC,5,0.6666666666666666
5b7c674d204c5400019845c9,Control,pre,Conspir-4-BBC,7,1.0
5d6ea2b71c79b20001fa0341,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5f1e33e58d05fc3a189c6ab4,Control,pre,Conspir-4-BBC,4,0.5
5e10bcb66f6c637ae04b2e03,GoViral,pre,Conspir-4-BBC,1,0.0
5d475030a00a4a001a553960,GoViral,pre,Conspir-4-BBC,2,0.16666666666666666
5e43bae59184e3242f23bd31,GoViral,pre,Conspir-4-BBC,4,0.5
5ebf08453796e31220358f8b,GoViral,pre,Conspir-4-BBC,1,0.0
56d8a5a04a9be1000a53ecd5,GoViral,pre,Conspir-4-BBC,1,0.0
5d51ad87e02e5500182bb86e,GoViral,pre,Conspir-4-BBC,3,0.3333333333333333
5d78d57c8f579d001518e74f,GoViral,pre,Conspir-4-BBC,1,0.0
5ea0558d3f3e14000871ac75,GoViral,pre,Conspir-4-BBC,5,0.6666666666666666
5c58a50bf5614100018dad2c,GoViral,pre,Conspir-4-BBC,1,0.0
5f12a59abbb7d320699d062f,GoViral,pre,Conspir-4-BBC,1,0.0
5ef0bca3ecae6d023f1eb94b,GoViral,pre,Conspir-4-BBC,3,0.3333333333333333
5b570f4cc146600001b82d8d,GoViral,pre,Conspir-4-BBC,1,0.0
5f5145872b50e936ccccc563,GoViral,pre,Conspir-4-BBC,1,0.0
5e7dd5b90923ad0009f80bbc,GoViral,pre,Conspir-4-BBC,7,1.0
5f58970c75be84000bd26e43,GoViral,pre,Conspir-4-BBC,1,0.0
5cf806142780ca001a9d5cee,GoViral,pre,Conspir-4-BBC,1,0.0
59feed1da383a100011b3eaa,GoViral,pre,Conspir-4-BBC,1,0.0
5c48fed99afd7b0001974002,GoViral,pre,Conspir-4-BBC,1,0.0
5a22e6aabf56cc00017701ef,GoViral,pre,Conspir-4-BBC,1,0.0
5d41925ef7b99500012b960e,Infographics,pre,Conspir-4-BBC,1,0.0
5d2efff0e36d0b001a64d65c,Control,pre,Conspir-4-BBC,1,0.0
5ef482f06095e3042c1fb742,GoViral,pre,Conspir-4-BBC,1,0.0
5eaafb91f049d7088e8dcab4,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5eea1be10e95520beb9fa654,GoViral,pre,Conspir-4-BBC,1,0.0
5f43c9fbe038cc0b2deb75d8,GoViral,pre,Conspir-4-BBC,2,0.16666666666666666
5e5f83ca62ff462b740ac6eb,GoViral,pre,Conspir-4-BBC,1,0.0
5c116a5669555600014a6618,GoViral,pre,Conspir-4-BBC,6,0.8333333333333334
5e43e3fdb58b932646448d07,GoViral,pre,Conspir-4-BBC,2,0.16666666666666666
5f675b1e4a829634c74adf94,GoViral,pre,Conspir-4-BBC,1,0.0
5ea5bbd62788e55b4895fecf,GoViral,pre,Conspir-4-BBC,1,0.0
5ce81cddbbc8bd000107e3b8,GoViral,pre,Conspir-4-BBC,1,0.0
5e453c5cb1a5c9000db105da,GoViral,pre,Conspir-4-BBC,1,0.0
5a94fef289de8200013ecc4d,GoViral,pre,Conspir-4-BBC,1,0.0
5b6f5150410d9d0001a551e4,Infographics,pre,Conspir-4-BBC,1,0.0
5a913c1e6475f900019f8e5c,GoViral,pre,Conspir-4-BBC,1,0.0
5ee52b9332a0732680f7dc0f,GoViral,pre,Conspir-4-BBC,1,0.0
5e3c447f33122a0230476441,GoViral,pre,Conspir-4-BBC,1,0.0
5f9893a91273a51968c3cf9c,GoViral,pre,Conspir-4-BBC,2,0.16666666666666666
5d5fd1597c07250015f1d3c7,GoViral,pre,Conspir-4-BBC,1,0.0
5c703ae661dd7e0001a15495,GoViral,pre,Conspir-4-BBC,1,0.0
5f2c7ab2d582a915876001f7,GoViral,pre,Conspir-4-BBC,5,0.6666666666666666
5a09b895517dfb00013db8b8,GoViral,pre,Conspir-4-BBC,6,0.8333333333333334
5f593ffc7fa1481697b363e5,Infographics,pre,Conspir-4-BBC,1,0.0
5e4c41e5b069a905502986d7,Control,pre,Conspir-4-BBC,4,0.5
5f0f803575db0514900df34f,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5bfd745a8acfed00011a6975,Infographics,pre,Conspir-4-BBC,1,0.0
5f74f403fd085d14dcd38ca7,Infographics,pre,Conspir-4-BBC,1,0.0
5c898b23fde07b00017deb46,Control,pre,Conspir-4-BBC,1,0.0
5f25669cd78f1f1ede77814f,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5ec3ebf2339052081ebf3178,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5ea152aca876c6000aa73a2a,Control,pre,Conspir-4-BBC,1,0.0
5d88d28b9e812e0001ffc060,Infographics,pre,Conspir-4-BBC,4,0.5
5e7cdaa31fe4f9348cfe2aee,GoViral,pre,Conspir-4-BBC,4,0.5
5f52abb4c62ac45a1bac3ac5,Infographics,pre,Conspir-4-BBC,4,0.5
5f78710e2fefba3fc578492e,Infographics,pre,Conspir-4-BBC,5,0.6666666666666666
5f398bfa587e79126ab7d1c8,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5e6aa10ea20e4705134f8b2e,Infographics,pre,Conspir-4-BBC,4,0.5
5f5fa571f483e902e0b7942d,Infographics,pre,Conspir-4-BBC,4,0.5
5ee702aceb469448a93d487a,Control,pre,Conspir-4-BBC,4,0.5
5f9715691fb966080852cea4,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5efc47b907fa6c000a90e465,GoViral,pre,Conspir-4-BBC,6,0.8333333333333334
58eec50e45de510001b5dcef,Control,pre,Conspir-4-BBC,1,0.0
5dfc82a1265c80974dd24384,GoViral,pre,Conspir-4-BBC,1,0.0
5d374dad87890100159e52b3,GoViral,pre,Conspir-4-BBC,1,0.0
5ca1fe95c977ef0016546ffc,Infographics,pre,Conspir-4-BBC,1,0.0
5f34658718eb1237f16095ff,GoViral,pre,Conspir-4-BBC,1,0.0
5f83805a1130ae50d3395c82,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5c4b05239233b80001b2c9ed,Control,pre,Conspir-4-BBC,1,0.0
5fa25dd28b0f6842755417f3,GoViral,pre,Conspir-4-BBC,1,0.0
5f4e7187fb44cf0530e369c0,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5f7f156988911a035a928661,Infographics,pre,Conspir-4-BBC,4,0.5
5edf9939c55d8626448773e6,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5e908209e29edd3879120efd,Infographics,pre,Conspir-4-BBC,1,0.0
5f818c9c145bf623caf8d14b,Control,pre,Conspir-4-BBC,5,0.6666666666666666
5f10cbd44f328d3e518b7290,Infographics,pre,Conspir-4-BBC,4,0.5
5fa013d75e35ad0157405120,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5e78c6d694cff2443e8bd9fd,Control,pre,Conspir-4-BBC,5,0.6666666666666666
5f8c648275ffa73b99bfcd7f,GoViral,pre,Conspir-4-BBC,5,0.6666666666666666
5cdc111d8738880001d23c6e,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5f63c878ada299117839871b,Control,pre,Conspir-4-BBC,4,0.5
5f4fa3bf5e8dec0806153507,Infographics,pre,Conspir-4-BBC,1,0.0
5c9e61148766170001efc8a3,GoViral,pre,Conspir-4-BBC,1,0.0
5ea885048ac6492d0f7ca0b6,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5be6b18edcdffd00012742ec,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5b706b7760d30c000176abf5,Control,pre,Conspir-4-BBC,1,0.0
5ea94e3556b84e0305246347,Control,pre,Conspir-4-BBC,1,0.0
5e3c96c47b1102089389ab4f,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5d0b4ff43eea840017ec493f,Control,pre,Conspir-4-BBC,4,0.5
5f588e8daf50e90009eae15a,Infographics,pre,Conspir-4-BBC,6,0.8333333333333334
5c1bb460a05a64000125c522,Infographics,pre,Conspir-4-BBC,1,0.0
5ef4992d2757bd0632b5caf7,Infographics,pre,Conspir-4-BBC,5,0.6666666666666666
5d1cfc4ee950480015366f7b,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5f256074297aac1d8ef7382d,Control,pre,Conspir-4-BBC,1,0.0
5f108dea719866356702d26f,GoViral,pre,Conspir-4-BBC,2,0.16666666666666666
5f216d758a38e250aabd15b6,GoViral,pre,Conspir-4-BBC,1,0.0
5f3151777dbdaa6148ce7f97,Infographics,pre,Conspir-4-BBC,1,0.0
5f5a8b8f17e18717190d4e77,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5f5624cfbb2be4a0571cb9ce,Control,pre,Conspir-4-BBC,1,0.0
5ec563d8306f2552974d70ae,Infographics,pre,Conspir-4-BBC,1,0.0
5f5ac4d88b9d701c76a56317,Control,pre,Conspir-4-BBC,4,0.5
5df248b94f849e152853d18d,Infographics,pre,Conspir-4-BBC,1,0.0
5ea8703c0f16162b0b6968ed,Control,pre,Conspir-4-BBC,1,0.0
5ed896a6b9f9f63aa5a75bc7,Control,pre,Conspir-4-BBC,1,0.0
5f914f1c52c29a01fedec698,Control,pre,Conspir-4-BBC,4,0.5
5f7b57a09155a20fb21f0420,Control,pre,Conspir-4-BBC,1,0.0
5e91e5ba42eb130009d29588,Infographics,pre,Conspir-4-BBC,1,0.0
5d5ab81d77b28500019d8e29,Control,pre,Conspir-4-BBC,1,0.0
5f9bdb32a1794a41730ce752,Infographics,pre,Conspir-4-BBC,1,0.0
5f59dd330b08970009cfbd00,Control,pre,Conspir-4-BBC,1,0.0
5bdb50e3ee652a0001efa0e0,Control,pre,Conspir-4-BBC,1,0.0
5f9705923dc522060d67e9a0,Control,pre,Conspir-4-BBC,1,0.0
5f6247a964b0fe2746fb33d5,Control,pre,Conspir-4-BBC,5,0.6666666666666666
5e67a1557efe75000be010de,Control,pre,Conspir-4-BBC,1,0.0
5e845d1fc0397801d6c57d0e,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5bafd12a70f8df0001be84a7,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5e6bb9e155a205000b962bd6,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5c15270de32f860001660c67,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5e94bf7157d924083075bd11,Infographics,pre,Conspir-4-BBC,1,0.0
5f3bdefabf01509570298b73,Control,pre,Conspir-4-BBC,5,0.6666666666666666
5f1d7507915b7e000c45e104,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5f7700aef640201bfb61524e,Infographics,pre,Conspir-4-BBC,1,0.0
5f198908c5ca07018b363c7c,Control,pre,Conspir-4-BBC,1,0.0
5f1f3caa17a62e0fb6040441,Control,pre,Conspir-4-BBC,1,0.0
5b66e094f7798c000182d15c,Control,pre,Conspir-4-BBC,1,0.0
5f1e9db721e4f101783fe21c,Infographics,pre,Conspir-4-BBC,7,1.0
5ea75e1b76be5a12b5b86e50,Infographics,pre,Conspir-4-BBC,1,0.0
5f9845087635c70d5329e553,Control,pre,Conspir-4-BBC,1,0.0
5f4e87ae904bb0080260f276,Control,pre,Conspir-4-BBC,1,0.0
5cfcbd1a9ba985000103baa4,GoViral,pre,Conspir-4-BBC,1,0.0
5ef87d791fe8265d79e8eb65,GoViral,pre,Conspir-4-BBC,6,0.8333333333333334
5e8f119740aaf41d90edaab8,GoViral,pre,Conspir-4-BBC,1,0.0
5edd1c649e50c2a126f60b17,Infographics,pre,Conspir-4-BBC,1,0.0
5b9f7f9eaa0e0e0001573bd2,Control,pre,Conspir-4-BBC,1,0.0
5fa1ecd6c6bbf126579e9d45,Infographics,pre,Conspir-4-BBC,6,0.8333333333333334
5ece1ed7a1a9171b006b44fb,Control,pre,Conspir-4-BBC,1,0.0
5f14a0ba0054ce09f63298b4,Infographics,pre,Conspir-4-BBC,6,0.8333333333333334
5f7a15e02980c70f7df5cc48,Infographics,pre,Conspir-4-BBC,1,0.0
5f42313333861c000a46d78d,Infographics,pre,Conspir-4-BBC,1,0.0
5e5692f27015a60401e6c24b,Control,pre,Conspir-4-BBC,1,0.0
5ce2998fc0732800014c0332,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5f3be9a124b51d97959c124b,Infographics,pre,Conspir-4-BBC,6,0.8333333333333334
5ef4cc7c6095e30d2cb5087d,Infographics,pre,Conspir-4-BBC,4,0.5
5f9fe40f5fe07601acedf370,Control,pre,Conspir-4-BBC,5,0.6666666666666666
5e9eef4948a31e03b47334a6,Control,pre,Conspir-4-BBC,1,0.0
5eea42003e537f10bc27959d,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5f75e24bd652f429a065bc67,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5f22f7cf950b7403b88e8deb,Control,pre,Conspir-4-BBC,1,0.0
5f5a27482be30c0718bbf1e0,Control,pre,Conspir-4-BBC,1,0.0
5f7ed4d12dbd401c4f3d0159,Infographics,pre,Conspir-4-BBC,1,0.0
5e06613fdc853504bff279ed,Infographics,pre,Conspir-4-BBC,1,0.0
5f1216bfc1ac1413c19aea82,GoViral,pre,Conspir-4-BBC,1,0.0
5fa24203c6bbf12cdba8f32f,Infographics,pre,Conspir-4-BBC,1,0.0
5ec4db33f264da3c38dfce22,Infographics,pre,Conspir-4-BBC,1,0.0
5f5a4d4dfc41a50de4ec33aa,Control,pre,Conspir-4-BBC,1,0.0
5f919d3930af84020b9f29f1,Infographics,pre,Conspir-4-BBC,1,0.0
5e6b6b8221be1811a1a57232,Control,pre,Conspir-4-BBC,1,0.0
5db1db20830742000a4470b4,Infographics,pre,Conspir-4-BBC,5,0.6666666666666666
5d8e3f7528a1ca0017bb7f08,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5f9a8895120ffa0303264b9f,Control,pre,Conspir-4-BBC,4,0.5
5f65212ca57e9108d88c8953,Control,pre,Conspir-4-BBC,1,0.0
5f5cc644d66aea4c495dceb7,Control,pre,Conspir-4-BBC,1,0.0
5f1b1e0caf046b0965bbd988,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5cfddbd3ee0b1500019fa84c,Infographics,pre,Conspir-4-BBC,1,0.0
5c62fb7c0ee07c00012604f8,Control,pre,Conspir-4-BBC,1,0.0
5f8e0a1c4465f01c6eb7c145,GoViral,pre,Conspir-4-BBC,1,0.0
5dbea2656f528e36f3dec093,Control,pre,Conspir-4-BBC,1,0.0
5b9d6deeb5662700015e98dd,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5f23f9035554f32008f8a35e,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5f509ef3a8de8e21b09e82eb,GoViral,pre,Conspir-4-BBC,1,0.0
5f07027d4f0cc505330eccc7,GoViral,pre,Conspir-4-BBC,5,0.6666666666666666
5cbf710909dc4a001c1af7b5,GoViral,pre,Conspir-4-BBC,1,0.0
5f914eb8e0a18001acb533ec,GoViral,pre,Conspir-4-BBC,5,0.6666666666666666
5d36e5a972282e0019605fa0,GoViral,pre,Conspir-4-BBC,2,0.16666666666666666
5ec822a40aeb131077fccace,GoViral,pre,Conspir-4-BBC,3,0.3333333333333333
5f9c0873f6294202a1688b57,GoViral,pre,Conspir-4-BBC,3,0.3333333333333333
5f0f59fa7f396506b1c9d889,GoViral,pre,Conspir-4-BBC,1,0.0
5f2048f568e3c52ff3408250,GoViral,pre,Conspir-4-BBC,1,0.0
5e16612c4fa02ac47f453669,GoViral,pre,Conspir-4-BBC,1,0.0
5e7cde1df47cb708ae2bcd75,GoViral,pre,Conspir-4-BBC,1,0.0
5e3c2706dbd7c6000ec882ae,GoViral,pre,Conspir-4-BBC,1,0.0
5f18ba5384df820dae5fb4b0,Infographics,pre,Conspir-4-BBC,4,0.5
5e9485e69ad2942e20bc5b4c,Infographics,pre,Conspir-4-BBC,5,0.6666666666666666
5bce0de5ac83310001b93d17,Control,pre,Conspir-4-BBC,1,0.0
5ed26ea1d300e31ce4051d3e,Control,pre,Conspir-4-BBC,4,0.5
5f0ec53ba8ff7b09d279cb0c,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5ec2c14ca1f3090cd4981d64,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5dafea4de40355001651fa2f,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5efa37917aa58784dc653ce7,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5e187a5c5b1c5914a9cf41f3,Infographics,pre,Conspir-4-BBC,1,0.0
5eeaa59697466d1cc64f6719,Infographics,pre,Conspir-4-BBC,4,0.5
5eb6d8b84ff3445d719f28be,Infographics,pre,Conspir-4-BBC,1,0.0
5f577cc710fc57212ddfdfe2,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5f579debe33f9c2537b5275c,Control,pre,Conspir-4-BBC,5,0.6666666666666666
5f4e2d9bc05573b25f7447b2,Control,pre,Conspir-4-BBC,6,0.8333333333333334
5f048b2e45937e70bdd86b2d,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5e99883b0fc9aa000851eb3f,Infographics,pre,Conspir-4-BBC,1,0.0
5dc82d53cea53e59bb4f1c45,GoViral,pre,Conspir-4-BBC,5,0.6666666666666666
5c258d9a3217420001e6bdf4,Control,pre,Conspir-4-BBC,1,0.0
5a29aa77b6831200015a2b91,Control,pre,Conspir-4-BBC,1,0.0
5ea9248e5cb94c3a0c8014f2,Control,pre,Conspir-4-BBC,1,0.0
5f206e18fb9d281e91500fcd,Infographics,pre,Conspir-4-BBC,1,0.0
5f52d5904873f25dfe7717bc,Control,pre,Conspir-4-BBC,1,0.0
5ede90720fb072121d859d1c,Infographics,pre,Conspir-4-BBC,6,0.8333333333333334
5eaa9e5c2fa710026b8d7f1d,GoViral,pre,Conspir-4-BBC,1,0.0
5bf2809ef6f3b400019af775,Control,pre,Conspir-4-BBC,1,0.0
5f43cc6d81a2720b2afae626,Infographics,pre,Conspir-4-BBC,1,0.0
5f6268921226fb2bbf8aceee,Infographics,pre,Conspir-4-BBC,1,0.0
5f549d6faee775809d6f5a33,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5ef4f54c81ce5310af7f3974,Infographics,pre,Conspir-4-BBC,4,0.5
5eb50e5315a3c137f40cbad3,Control,pre,Conspir-4-BBC,6,0.8333333333333334
5d5728471da7d10001a1a600,Control,pre,Conspir-4-BBC,1,0.0
5c60792cced0b900018cbe77,GoViral,pre,Conspir-4-BBC,1,0.0
5ba1606a7afca3000194ff8a,Infographics,pre,Conspir-4-BBC,1,0.0
5ea597859b1fb6594ac2b470,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5f985447d7631f0f58dddbbd,Control,pre,Conspir-4-BBC,1,0.0
5b4b02cfb8b20a00015a2fe3,GoViral,pre,Conspir-4-BBC,1,0.0
5f043638a25b7766bcb7a895,Control,pre,Conspir-4-BBC,1,0.0
5f9ea4eafd1b4544b1de6ad9,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5f1fdab91723a9000a8cf742,Infographics,pre,Conspir-4-BBC,5,0.6666666666666666
5ee92e3092d45f2c8e493fa4,Control,pre,Conspir-4-BBC,1,0.0
5f53e4775340b00f9ffd94d8,GoViral,pre,Conspir-4-BBC,1,0.0
5f8eb8a163e74b040ee1e9a2,Infographics,pre,Conspir-4-BBC,1,0.0
5e9c5aa34bf531172bac341b,Control,pre,Conspir-4-BBC,5,0.6666666666666666
5d767ab1abbb3200160bf2d6,GoViral,pre,Conspir-4-BBC,6,0.8333333333333334
5f108e5725153235c25ab4dc,Control,pre,Conspir-4-BBC,4,0.5
5e838275f46ab00bbde7bf4c,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5dde680c40460edc4a5dc1a2,GoViral,pre,Conspir-4-BBC,2,0.16666666666666666
5f6c67d60da83b1ee51d9df1,GoViral,pre,Conspir-4-BBC,1,0.0
5c9ba13b0336360017b5d155,GoViral,pre,Conspir-4-BBC,1,0.0
5be36e0d675c2c000149fbaa,Infographics,pre,Conspir-4-BBC,4,0.5
55c62a07fdf99b43b969fe89,GoViral,pre,Conspir-4-BBC,1,0.0
58d11f7947aa1e000104718a,Control,pre,Conspir-4-BBC,1,0.0
5e8f6a0c43c24d09f5d73cdc,Infographics,pre,Conspir-4-BBC,1,0.0
5fa17e8c861aca290343dd53,Infographics,pre,Conspir-4-BBC,1,0.0
5f63e2df377a5515e7abdda5,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5cd7e678df739100011b1839,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5f7b240979695406506fb73a,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5f3d063306616cbc9259cd70,Control,pre,Conspir-4-BBC,1,0.0
5f7f1e4acf7c770505c14357,Control,pre,Conspir-4-BBC,1,0.0
5f10d1960878f0401ddc72ba,Infographics,pre,Conspir-4-BBC,5,0.6666666666666666
5e8b11aaa9b690000bb6ae1f,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5f7c5c983200ed0539c6dc34,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5da85a9cbe41e8001709d47f,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5f403abe0ce1231613c2b66a,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5eee1c506a3a3d27ee232e8d,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5ee9ee23cf5da7000aaec837,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5ec837e8c7b42113710ff407,Control,pre,Conspir-4-BBC,5,0.6666666666666666
5f84a773fee3e7140a1b3042,Infographics,pre,Conspir-4-BBC,4,0.5
5ed74abbf3b2f81ccf7c2a3a,Infographics,pre,Conspir-4-BBC,1,0.0
5b2a835734ffd00001b4bf30,Control,pre,Conspir-4-BBC,5,0.6666666666666666
5f4cde1cbfcaa81fc4dbf57d,Control,pre,Conspir-4-BBC,1,0.0
5f8dc6f660f84711f1712897,Infographics,pre,Conspir-4-BBC,1,0.0
5cafd04c49ff8d00162e1333,Control,pre,Conspir-4-BBC,6,0.8333333333333334
5e48afb1a68f6b347dabe7e3,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5c1bfe962c45d40001470dd2,Control,pre,Conspir-4-BBC,1,0.0
5bd2fb9c25db7b000178e5d5,Control,pre,Conspir-4-BBC,3,0.3333333333333333
5ef77d9a1fe826495faa80c9,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5ee3348f8cfe2d49e6dc98ff,Infographics,pre,Conspir-4-BBC,1,0.0
5ec3b9e83f187802a6aa041e,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5f346a556dec0537fb69eaca,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5f2433a6a9986f01fa4773cc,Infographics,pre,Conspir-4-BBC,1,0.0
5baf6705848bbd0001d6fc8a,Infographics,pre,Conspir-4-BBC,1,0.0
5cc47a4f68d02c00131d0d2b,Control,pre,Conspir-4-BBC,1,0.0
5edf3984cb85cc1dc78502d5,GoViral,pre,Conspir-4-BBC,1,0.0
5bfee9be5eecf20001fb3a05,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5eea0a3d61ca08000a56b912,Control,pre,Conspir-4-BBC,1,0.0
5f8836a5fb70462a169fc0ac,Infographics,pre,Conspir-4-BBC,4,0.5
5f886079437cfc2ec73bb2a7,Control,pre,Conspir-4-BBC,4,0.5
5a1d5fc1ff266c0001d218d9,GoViral,pre,Conspir-4-BBC,1,0.0
5fa2f0b0fa5b9b55bb6e6d8e,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5f3d575ca6057b0d08003f17,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5f3535691d03d609278c24d9,Infographics,pre,Conspir-4-BBC,6,0.8333333333333334
5d88f4b6e35af10019ec5cc2,GoViral,pre,Conspir-4-BBC,4,0.5
5f2709c515471a07a5c6eeb1,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5f57c1a20f22972becf4ccbc,GoViral,pre,Conspir-4-BBC,1,0.0
5962799cb752840001ca478b,Control,pre,Conspir-4-BBC,1,0.0
5ef32676c37ebb03a8cf7cd0,Control,pre,Conspir-4-BBC,5,0.6666666666666666
5f9c6ee65e108111b6db0da6,Infographics,pre,Conspir-4-BBC,1,0.0
5f4cd7926e1f3e8ed56bd215,Control,pre,Conspir-4-BBC,1,0.0
5ede3d2ef7c9f9068776c4d2,Control,pre,Conspir-4-BBC,1,0.0
5ca5c3ccab317e0016c013dd,GoViral,pre,Conspir-4-BBC,1,0.0
5e98c3cc1a91bf1020ca1c6b,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5bbbdca68f3bd70001e713ef,Control,pre,Conspir-4-BBC,1,0.0
5f60713e595007000a8e1da7,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5f97b888f0dac318d718eada,Infographics,pre,Conspir-4-BBC,1,0.0
5b2285b50fbb830001080525,GoViral,pre,Conspir-4-BBC,1,0.0
5dc1cd625fd2031344dfe43d,Infographics,pre,Conspir-4-BBC,1,0.0
5f06084122eb5a1227c74e31,GoViral,pre,Conspir-4-BBC,7,1.0
5d6fda2bde432b0019b19ba7,Infographics,pre,Conspir-4-BBC,1,0.0
5e89ec793c01b3685a00bb12,Control,pre,Conspir-4-BBC,1,0.0
5f90dde152d3b91ec94acfad,Control,pre,Conspir-4-BBC,1,0.0
55c629bcfdf99b44204e74e2,Control,pre,Conspir-4-BBC,2,0.16666666666666666
5c1e9f51cf15f7000165a552,Control,pre,Conspir-4-BBC,1,0.0
5f852c4d87d59d20fca9e1d8,Control,pre,Conspir-4-BBC,4,0.5
5f7229ef1f8432123d3df17d,Control,pre,Conspir-4-BBC,1,0.0
5ec83b7f0f01f6303e72fec4,Infographics,pre,Conspir-4-BBC,1,0.0
5e808fb46817bd76bc6bdb2f,Control,pre,Conspir-4-BBC,4,0.5
5efb57c94e1b640aa6691f71,Infographics,pre,Conspir-4-BBC,3,0.3333333333333333
5f4e62f4ebe77d02892f18bc,Control,pre,Conspir-4-BBC,1,0.0
5eee5be627e0dd2eb6186f16,Infographics,pre,Conspir-4-BBC,1,0.0
5ed94a20b6a168108a272d9e,Control,pre,Conspir-4-BBC,1,0.0
5dd6e0d686411b682f620fd7,GoViral,pre,Conspir-4-BBC,1,0.0
5eaecf00e002645a4e1f7417,Infographics,pre,Conspir-4-BBC,4,0.5
5f5384f544327d6977123f29,Infographics,pre,Conspir-4-BBC,1,0.0
5f4f6af15e8dec017338fd49,Control,pre,Conspir-4-BBC,1,0.0
5cb20f2d7c917b00172dfef5,Control,pre,Conspir-4-BBC,1,0.0
5e3ae3d6982d9f2f0cd17673,Infographics,pre,Conspir-4-BBC,1,0.0
5f9d520095df3c25120d0802,Infographics,pre,Conspir-4-BBC,1,0.0
5a1d44eeab721b0001ef9566,Control,pre,Conspir-4-BBC,5,0.6666666666666666
5f6143cb6514990cf7b8e651,GoViral,pre,Conspir-4-BBC,4,0.5
5ebe6e4a226f3b1c53cd0626,Infographics,pre,Conspir-4-BBC,1,0.0
5ebb16149ca0440dee9f9f61,Infographics,pre,Conspir-4-BBC,1,0.0
5ccc11b7323b4500189073cb,Control,pre,Conspir-4-BBC,1,0.0
5f12c085e4995823fd77494d,Control,pre,Conspir-4-BBC,4,0.5
5f6e5d073c77923867ee2504,Infographics,pre,Conspir-4-BBC,2,0.16666666666666666
5e0a1904e863562b1b299b3a,GoViral,pre,Conspir-4-BBC,1,0.0
5eeb31f414742d21c8dc5cd2,Infographics,pre,Conspir-4-BBC,1,0.0
