id,Condition,fake_index,share,share01
588449,2.0,6,1.0,0.0
853703,1.0,6,2.0,0.2
556099,1.0,6,1.0,0.0
922650,2.0,6,1.0,0.0
719819,2.0,6,4.0,0.6
207263,1.0,6,2.0,0.2
901096,1.0,6,1.0,0.0
661694,1.0,6,1.0,0.0
321123,1.0,6,4.0,0.6
470803,1.0,6,4.0,0.6
607571,2.0,6,1.0,0.0
839514,2.0,6,4.0,0.6
751803,2.0,6,1.0,0.0
141197,2.0,6,2.0,0.2
221435,1.0,6,3.0,0.4
188549,2.0,6,1.0,0.0
146953,2.0,6,1.0,0.0
884557,1.0,6,4.0,0.6
276333,1.0,6,2.0,0.2
496705,1.0,6,1.0,0.0
584325,1.0,6,1.0,0.0
739302,1.0,6,1.0,0.0
263328,1.0,6,1.0,0.0
666061,1.0,6,5.0,0.8
866249,2.0,6,1.0,0.0
599371,2.0,6,1.0,0.0
673529,1.0,6,3.0,0.4
76153,2.0,6,1.0,0.0
119920,1.0,6,1.0,0.0
487905,2.0,6,1.0,0.0
745748,1.0,6,1.0,0.0
486591,2.0,6,5.0,0.8
889609,2.0,6,2.0,0.2
135155,2.0,6,1.0,0.0
305124,2.0,6,1.0,0.0
967390,1.0,6,2.0,0.2
413171,1.0,6,2.0,0.2
204812,1.0,6,1.0,0.0
408903,1.0,6,1.0,0.0
5706,2.0,6,1.0,0.0
832820,2.0,6,1.0,0.0
923644,2.0,6,1.0,0.0
628179,2.0,6,1.0,0.0
221091,2.0,6,3.0,0.4
159421,1.0,6,2.0,0.2
913146,2.0,6,1.0,0.0
717015,2.0,6,2.0,0.2
440124,2.0,6,1.0,0.0
933839,1.0,6,1.0,0.0
442159,2.0,6,2.0,0.2
796860,1.0,6,3.0,0.4
389234,1.0,6,1.0,0.0
144584,1.0,6,1.0,0.0
410942,2.0,6,6.0,1.0
826495,2.0,6,1.0,0.0
164680,1.0,6,1.0,0.0
938496,2.0,6,5.0,0.8
196456,1.0,6,1.0,0.0
561590,2.0,6,2.0,0.2
425802,1.0,6,1.0,0.0
54879,2.0,6,1.0,0.0
699176,2.0,6,1.0,0.0
296529,1.0,6,1.0,0.0
762606,2.0,6,2.0,0.2
314669,1.0,6,1.0,0.0
702235,2.0,6,1.0,0.0
539556,1.0,6,2.0,0.2
762134,1.0,6,3.0,0.4
322653,2.0,6,4.0,0.6
508277,1.0,6,1.0,0.0
985941,1.0,6,3.0,0.4
293395,2.0,6,2.0,0.2
624399,2.0,6,1.0,0.0
929707,1.0,6,1.0,0.0
756164,1.0,6,1.0,0.0
375398,1.0,6,1.0,0.0
235201,1.0,6,1.0,0.0
994956,2.0,6,1.0,0.0
685113,2.0,6,1.0,0.0
750519,1.0,6,1.0,0.0
260903,2.0,6,2.0,0.2
658392,2.0,6,1.0,0.0
373134,1.0,6,5.0,0.8
675041,1.0,6,2.0,0.2
121330,1.0,6,1.0,0.0
996003,2.0,6,1.0,0.0
407973,1.0,6,1.0,0.0
524734,2.0,6,1.0,0.0
433656,1.0,6,1.0,0.0
885824,2.0,6,2.0,0.2
765964,1.0,6,6.0,1.0
56753,2.0,6,1.0,0.0
652273,2.0,6,1.0,0.0
91372,1.0,6,1.0,0.0
86341,2.0,6,2.0,0.2
93097,1.0,6,1.0,0.0
948247,2.0,6,1.0,0.0
33393,1.0,6,1.0,0.0
872924,1.0,6,1.0,0.0
758814,2.0,6,4.0,0.6
92899,2.0,6,4.0,0.6
523091,2.0,6,1.0,0.0
279791,1.0,6,3.0,0.4
73089,1.0,6,1.0,0.0
92116,2.0,6,1.0,0.0
37211,2.0,6,1.0,0.0
661667,1.0,6,1.0,0.0
344263,1.0,6,1.0,0.0
21265,2.0,6,1.0,0.0
370008,2.0,6,1.0,0.0
952956,2.0,6,3.0,0.4
655245,1.0,6,3.0,0.4
869204,1.0,6,4.0,0.6
478092,2.0,6,1.0,0.0
836784,1.0,6,2.0,0.2
126515,1.0,6,1.0,0.0
804214,2.0,6,5.0,0.8
389053,2.0,6,4.0,0.6
92788,1.0,6,2.0,0.2
383769,1.0,6,1.0,0.0
455924,2.0,6,4.0,0.6
686051,2.0,6,1.0,0.0
648785,2.0,6,1.0,0.0
429883,2.0,6,1.0,0.0
650443,1.0,6,3.0,0.4
519296,2.0,6,1.0,0.0
95570,1.0,6,3.0,0.4
305618,1.0,6,2.0,0.2
184101,1.0,6,4.0,0.6
830036,2.0,6,1.0,0.0
61406,1.0,6,1.0,0.0
287931,1.0,6,4.0,0.6
724952,2.0,6,2.0,0.2
201700,1.0,6,1.0,0.0
907196,2.0,6,5.0,0.8
107605,1.0,6,1.0,0.0
363089,2.0,6,1.0,0.0
834315,2.0,6,3.0,0.4
819388,1.0,6,1.0,0.0
58279,1.0,6,1.0,0.0
830338,2.0,6,3.0,0.4
346831,2.0,6,1.0,0.0
800119,2.0,6,2.0,0.2
61461,1.0,6,1.0,0.0
608407,2.0,6,5.0,0.8
959131,1.0,6,1.0,0.0
945862,1.0,6,3.0,0.4
569887,2.0,6,1.0,0.0
523911,2.0,6,2.0,0.2
847965,1.0,6,1.0,0.0
39844,2.0,6,1.0,0.0
344385,1.0,6,1.0,0.0
66826,2.0,6,1.0,0.0
451433,1.0,6,1.0,0.0
950751,1.0,6,4.0,0.6
714185,2.0,6,1.0,0.0
672512,1.0,6,2.0,0.2
649773,2.0,6,5.0,0.8
955892,2.0,6,1.0,0.0
779037,2.0,6,2.0,0.2
979438,1.0,6,4.0,0.6
141740,2.0,6,1.0,0.0
112309,1.0,6,1.0,0.0
522275,1.0,6,1.0,0.0
357188,2.0,6,1.0,0.0
130352,1.0,6,5.0,0.8
486010,1.0,6,3.0,0.4
118553,2.0,6,2.0,0.2
161812,2.0,6,1.0,0.0
15733,1.0,6,2.0,0.2
651691,1.0,6,1.0,0.0
793628,1.0,6,1.0,0.0
891530,2.0,6,1.0,0.0
425857,1.0,6,1.0,0.0
740402,1.0,6,1.0,0.0
385943,2.0,6,1.0,0.0
419921,2.0,6,1.0,0.0
630086,2.0,6,1.0,0.0
978245,2.0,6,4.0,0.6
954076,2.0,6,1.0,0.0
474116,2.0,6,1.0,0.0
853656,2.0,6,1.0,0.0
911361,1.0,6,1.0,0.0
586444,1.0,6,2.0,0.2
971663,2.0,6,3.0,0.4
296787,1.0,6,1.0,0.0
455657,1.0,6,4.0,0.6
413736,1.0,6,1.0,0.0
29718,2.0,6,1.0,0.0
5237,1.0,6,1.0,0.0
921095,2.0,6,1.0,0.0
299751,1.0,6,3.0,0.4
181501,2.0,6,1.0,0.0
718640,2.0,6,1.0,0.0
850269,2.0,6,1.0,0.0
359151,1.0,6,5.0,0.8
494412,1.0,6,4.0,0.6
437874,1.0,6,1.0,0.0
682322,1.0,6,1.0,0.0
589294,1.0,6,1.0,0.0
718066,1.0,6,1.0,0.0
246328,2.0,6,3.0,0.4
309905,1.0,6,1.0,0.0
629121,1.0,6,1.0,0.0
438570,1.0,6,1.0,0.0
483180,2.0,6,1.0,0.0
948578,2.0,6,1.0,0.0
372489,2.0,6,1.0,0.0
807558,1.0,6,6.0,1.0
914104,1.0,6,2.0,0.2
915600,2.0,6,3.0,0.4
686246,2.0,6,1.0,0.0
180299,1.0,6,1.0,0.0
536420,2.0,6,2.0,0.2
885586,2.0,6,1.0,0.0
895799,2.0,6,1.0,0.0
146208,2.0,6,1.0,0.0
459744,1.0,6,1.0,0.0
820661,1.0,6,2.0,0.2
688367,2.0,6,1.0,0.0
758327,2.0,6,1.0,0.0
64699,1.0,6,1.0,0.0
948794,1.0,6,1.0,0.0
689768,2.0,6,4.0,0.6
230502,2.0,6,1.0,0.0
157784,2.0,6,1.0,0.0
155613,2.0,6,1.0,0.0
833081,1.0,6,2.0,0.2
155059,2.0,6,2.0,0.2
977963,2.0,6,1.0,0.0
5070,1.0,6,4.0,0.6
210331,1.0,6,1.0,0.0
239057,1.0,6,6.0,1.0
111067,1.0,6,1.0,0.0
495605,1.0,6,4.0,0.6
276734,2.0,6,1.0,0.0
983352,2.0,6,1.0,0.0
840748,2.0,6,1.0,0.0
143099,1.0,6,3.0,0.4
11288,2.0,6,1.0,0.0
881650,2.0,6,1.0,0.0
605404,2.0,6,1.0,0.0
247564,1.0,6,2.0,0.2
459104,2.0,6,1.0,0.0
712658,1.0,6,5.0,0.8
203074,1.0,6,1.0,0.0
357527,1.0,6,2.0,0.2
428794,2.0,6,1.0,0.0
906716,1.0,6,1.0,0.0
253546,1.0,6,3.0,0.4
916041,2.0,6,2.0,0.2
893301,1.0,6,1.0,0.0
535584,2.0,6,1.0,0.0
575792,2.0,6,2.0,0.2
967475,1.0,6,1.0,0.0
541333,2.0,6,2.0,0.2
151342,1.0,6,2.0,0.2
933019,1.0,6,2.0,0.2
712598,2.0,6,3.0,0.4
936970,2.0,6,1.0,0.0
689643,2.0,6,1.0,0.0
462633,1.0,6,2.0,0.2
663143,1.0,6,1.0,0.0
598735,2.0,6,2.0,0.2
306244,2.0,6,1.0,0.0
901824,2.0,6,3.0,0.4
505468,2.0,6,1.0,0.0
577765,1.0,6,1.0,0.0
413723,1.0,6,1.0,0.0
153640,1.0,6,1.0,0.0
78897,2.0,6,1.0,0.0
20295,1.0,6,1.0,0.0
420486,2.0,6,1.0,0.0
828326,2.0,6,2.0,0.2
503389,2.0,6,4.0,0.6
978349,2.0,6,1.0,0.0
880508,2.0,6,1.0,0.0
304157,1.0,6,1.0,0.0
694123,1.0,6,3.0,0.4
572395,1.0,6,1.0,0.0
895721,2.0,6,1.0,0.0
87672,1.0,6,2.0,0.2
891027,1.0,6,2.0,0.2
874518,1.0,6,1.0,0.0
389124,2.0,6,1.0,0.0
131421,1.0,6,1.0,0.0
443129,1.0,6,2.0,0.2
762156,1.0,6,1.0,0.0
40157,2.0,6,1.0,0.0
168588,2.0,6,1.0,0.0
186352,2.0,6,1.0,0.0
983726,2.0,6,1.0,0.0
221911,2.0,6,1.0,0.0
851513,1.0,6,1.0,0.0
59250,2.0,6,1.0,0.0
758305,2.0,6,1.0,0.0
428861,1.0,6,1.0,0.0
600331,1.0,6,1.0,0.0
496031,2.0,6,1.0,0.0
136514,1.0,6,1.0,0.0
118778,2.0,6,1.0,0.0
785936,1.0,6,1.0,0.0
877413,1.0,6,3.0,0.4
704838,1.0,6,1.0,0.0
713874,2.0,6,1.0,0.0
706874,2.0,6,1.0,0.0
955078,1.0,6,6.0,1.0
815082,2.0,6,1.0,0.0
509424,1.0,6,1.0,0.0
431820,2.0,6,1.0,0.0
938634,2.0,6,1.0,0.0
322425,1.0,6,1.0,0.0
62751,1.0,6,3.0,0.4
479328,2.0,6,2.0,0.2
137555,1.0,6,6.0,1.0
968046,2.0,6,1.0,0.0
572371,2.0,6,5.0,0.8
803239,1.0,6,1.0,0.0
556858,2.0,6,1.0,0.0
372348,2.0,6,3.0,0.4
470653,1.0,6,1.0,0.0
210135,1.0,6,1.0,0.0
847798,2.0,6,1.0,0.0
551109,1.0,6,6.0,1.0
710718,2.0,6,3.0,0.4
757038,2.0,6,1.0,0.0
348039,1.0,6,1.0,0.0
955425,2.0,6,1.0,0.0
720981,1.0,6,2.0,0.2
394449,2.0,6,1.0,0.0
675010,1.0,6,5.0,0.8
852179,1.0,6,5.0,0.8
632024,1.0,6,1.0,0.0
431089,1.0,6,3.0,0.4
317995,1.0,6,1.0,0.0
957038,2.0,6,4.0,0.6
237060,2.0,6,1.0,0.0
766243,1.0,6,1.0,0.0
57054,1.0,6,2.0,0.2
842808,2.0,6,1.0,0.0
631461,1.0,6,1.0,0.0
196036,1.0,6,1.0,0.0
157336,2.0,6,2.0,0.2
88689,2.0,6,1.0,0.0
312925,1.0,6,1.0,0.0
24487,1.0,6,1.0,0.0
326501,1.0,6,1.0,0.0
653481,2.0,6,4.0,0.6
674320,1.0,6,4.0,0.6
997434,2.0,6,1.0,0.0
905956,1.0,6,1.0,0.0
541254,1.0,6,1.0,0.0
426865,1.0,6,2.0,0.2
973052,2.0,6,6.0,1.0
758220,2.0,6,1.0,0.0
648920,1.0,6,1.0,0.0
923952,2.0,6,1.0,0.0
70567,2.0,6,6.0,1.0
838751,2.0,6,3.0,0.4
971655,1.0,6,1.0,0.0
352341,2.0,6,1.0,0.0
940573,2.0,6,4.0,0.6
322660,2.0,6,5.0,0.8
483840,2.0,6,1.0,0.0
144019,1.0,6,3.0,0.4
522056,2.0,6,3.0,0.4
270631,1.0,6,1.0,0.0
800242,2.0,6,1.0,0.0
709956,1.0,6,1.0,0.0
915308,1.0,6,1.0,0.0
490908,2.0,6,1.0,0.0
915808,1.0,6,3.0,0.4
687923,2.0,6,4.0,0.6
637146,1.0,6,1.0,0.0
516995,2.0,6,1.0,0.0
872911,2.0,6,1.0,0.0
189437,1.0,6,1.0,0.0
971174,2.0,6,1.0,0.0
398441,1.0,6,4.0,0.6
978703,1.0,6,1.0,0.0
377344,1.0,6,2.0,0.2
84826,2.0,6,1.0,0.0
584997,1.0,6,1.0,0.0
834831,1.0,6,3.0,0.4
114080,2.0,6,1.0,0.0
76094,1.0,6,1.0,0.0
107255,2.0,6,2.0,0.2
366900,1.0,6,3.0,0.4
880341,2.0,6,2.0,0.2
585626,1.0,6,1.0,0.0
408967,2.0,6,1.0,0.0
81869,1.0,6,1.0,0.0
99438,2.0,6,1.0,0.0
406713,2.0,6,1.0,0.0
515409,1.0,6,2.0,0.2
916873,2.0,6,1.0,0.0
30274,1.0,6,1.0,0.0
194825,1.0,6,1.0,0.0
268210,2.0,6,2.0,0.2
30865,2.0,6,1.0,0.0
845103,1.0,6,2.0,0.2
401261,2.0,6,4.0,0.6
734197,2.0,6,3.0,0.4
324724,1.0,6,1.0,0.0
66828,1.0,6,1.0,0.0
884567,1.0,6,6.0,1.0
504960,2.0,6,1.0,0.0
571874,1.0,6,1.0,0.0
3447,1.0,6,1.0,0.0
11510,2.0,6,1.0,0.0
453154,2.0,6,1.0,0.0
502627,1.0,6,1.0,0.0
835821,2.0,6,2.0,0.2
206508,2.0,6,1.0,0.0
796813,1.0,6,1.0,0.0
213002,1.0,6,1.0,0.0
349480,1.0,6,5.0,0.8
291255,2.0,6,1.0,0.0
702584,1.0,6,1.0,0.0
613129,1.0,6,5.0,0.8
19572,2.0,6,1.0,0.0
793205,1.0,6,4.0,0.6
207668,2.0,6,3.0,0.4
87202,2.0,6,3.0,0.4
82581,2.0,6,4.0,0.6
356999,2.0,6,1.0,0.0
716834,1.0,6,1.0,0.0
143412,1.0,6,2.0,0.2
596118,2.0,6,1.0,0.0
507561,1.0,6,1.0,0.0
22572,2.0,6,1.0,0.0
49178,2.0,6,1.0,0.0
540007,1.0,6,1.0,0.0
716223,2.0,6,1.0,0.0
469946,1.0,6,1.0,0.0
685211,1.0,6,6.0,1.0
28721,2.0,6,1.0,0.0
780066,1.0,6,3.0,0.4
942202,2.0,6,1.0,0.0
70471,2.0,6,2.0,0.2
82699,1.0,6,2.0,0.2
341300,1.0,6,1.0,0.0
40419,1.0,6,1.0,0.0
919957,1.0,6,3.0,0.4
462481,2.0,6,1.0,0.0
803216,1.0,6,1.0,0.0
74939,2.0,6,1.0,0.0
836062,2.0,6,1.0,0.0
626440,2.0,6,1.0,0.0
979923,1.0,6,2.0,0.2
550323,2.0,6,1.0,0.0
890293,2.0,6,2.0,0.2
790382,1.0,6,1.0,0.0
349571,2.0,6,1.0,0.0
741418,1.0,6,1.0,0.0
855253,2.0,6,1.0,0.0
214331,2.0,6,1.0,0.0
447686,1.0,6,1.0,0.0
572991,2.0,6,1.0,0.0
237112,1.0,6,2.0,0.2
641098,1.0,6,1.0,0.0
992401,2.0,6,1.0,0.0
620081,2.0,6,2.0,0.2
842555,1.0,6,1.0,0.0
358213,1.0,6,1.0,0.0
700983,1.0,6,5.0,0.8
126482,1.0,6,3.0,0.4
204900,1.0,6,1.0,0.0
990182,1.0,6,1.0,0.0
933807,1.0,6,1.0,0.0
232314,2.0,6,1.0,0.0
743469,2.0,6,1.0,0.0
668154,1.0,6,1.0,0.0
914801,2.0,6,1.0,0.0
415574,1.0,6,6.0,1.0
679682,2.0,6,2.0,0.2
820428,2.0,6,1.0,0.0
482597,1.0,6,6.0,1.0
157317,2.0,6,1.0,0.0
688276,2.0,6,1.0,0.0
570466,2.0,6,1.0,0.0
770639,1.0,6,6.0,1.0
407384,1.0,6,2.0,0.2
803169,2.0,6,2.0,0.2
458987,2.0,6,1.0,0.0
996625,1.0,6,2.0,0.2
924801,1.0,6,1.0,0.0
15974,2.0,6,1.0,0.0
88789,2.0,6,3.0,0.4
285250,2.0,6,1.0,0.0
901427,1.0,6,1.0,0.0
702930,2.0,6,1.0,0.0
6293,1.0,6,1.0,0.0
601759,1.0,6,2.0,0.2
325590,2.0,6,1.0,0.0
815479,1.0,6,1.0,0.0
460262,1.0,6,3.0,0.4
319813,2.0,6,2.0,0.2
291548,1.0,6,2.0,0.2
72868,2.0,6,1.0,0.0
561178,1.0,6,5.0,0.8
801883,2.0,6,1.0,0.0
739371,2.0,6,1.0,0.0
683328,1.0,6,3.0,0.4
771271,2.0,6,1.0,0.0
876113,1.0,6,4.0,0.6
707609,2.0,6,3.0,0.4
425105,1.0,6,1.0,0.0
985276,1.0,6,2.0,0.2
637502,2.0,6,1.0,0.0
917907,1.0,6,6.0,1.0
843619,1.0,6,1.0,0.0
297704,1.0,6,1.0,0.0
492441,1.0,6,1.0,0.0
272367,2.0,6,1.0,0.0
279728,2.0,6,1.0,0.0
891603,2.0,6,1.0,0.0
522058,2.0,6,1.0,0.0
464853,1.0,6,6.0,1.0
354693,2.0,6,1.0,0.0
690037,2.0,6,1.0,0.0
768611,1.0,6,4.0,0.6
672514,2.0,6,1.0,0.0
81840,2.0,6,1.0,0.0
896421,1.0,6,3.0,0.4
673695,1.0,6,1.0,0.0
57646,2.0,6,4.0,0.6
569005,2.0,6,3.0,0.4
256254,1.0,6,6.0,1.0
768855,2.0,6,2.0,0.2
64585,1.0,6,1.0,0.0
437917,1.0,6,1.0,0.0
468819,2.0,6,1.0,0.0
630068,2.0,6,1.0,0.0
142453,2.0,6,2.0,0.2
212104,1.0,6,1.0,0.0
894434,2.0,6,6.0,1.0
381410,2.0,6,1.0,0.0
933058,1.0,6,1.0,0.0
304948,2.0,6,6.0,1.0
603688,2.0,6,1.0,0.0
901541,1.0,6,4.0,0.6
970694,1.0,6,6.0,1.0
470608,2.0,6,1.0,0.0
390485,1.0,6,3.0,0.4
9577,1.0,6,1.0,0.0
27245,1.0,6,1.0,0.0
946017,2.0,6,1.0,0.0
103009,2.0,6,1.0,0.0
454819,1.0,6,1.0,0.0
244828,1.0,6,1.0,0.0
344618,1.0,6,5.0,0.8
291385,2.0,6,1.0,0.0
884895,1.0,6,1.0,0.0
398979,2.0,6,1.0,0.0
221540,2.0,6,1.0,0.0
151968,1.0,6,1.0,0.0
720113,2.0,6,6.0,1.0
835169,2.0,6,1.0,0.0
84674,1.0,6,1.0,0.0
172122,1.0,6,1.0,0.0
705767,2.0,6,4.0,0.6
711182,2.0,6,1.0,0.0
446993,1.0,6,1.0,0.0
89059,1.0,6,4.0,0.6
886980,2.0,6,1.0,0.0
164328,1.0,6,1.0,0.0
189876,1.0,6,2.0,0.2
929209,2.0,6,2.0,0.2
44382,1.0,6,1.0,0.0
644833,1.0,6,1.0,0.0
897389,2.0,6,1.0,0.0
367427,2.0,6,1.0,0.0
59460,1.0,6,3.0,0.4
903690,2.0,6,1.0,0.0
593283,1.0,6,2.0,0.2
518493,2.0,6,2.0,0.2
426488,1.0,6,1.0,0.0
95648,2.0,6,1.0,0.0
574781,1.0,6,1.0,0.0
7179,1.0,6,2.0,0.2
34720,2.0,6,1.0,0.0
961764,1.0,6,4.0,0.6
817662,2.0,6,1.0,0.0
480468,2.0,6,1.0,0.0
848532,1.0,6,1.0,0.0
823946,2.0,6,2.0,0.2
965659,1.0,6,1.0,0.0
909678,1.0,6,1.0,0.0
882947,2.0,6,2.0,0.2
594602,2.0,6,1.0,0.0
464912,1.0,6,1.0,0.0
377689,2.0,6,1.0,0.0
61081,2.0,6,1.0,0.0
758916,1.0,6,1.0,0.0
196122,1.0,6,1.0,0.0
52846,1.0,6,1.0,0.0
806996,2.0,6,3.0,0.4
722988,2.0,6,1.0,0.0
95671,2.0,6,1.0,0.0
248748,1.0,6,1.0,0.0
516448,1.0,6,5.0,0.8
507430,2.0,6,1.0,0.0
897114,1.0,6,1.0,0.0
68112,2.0,6,1.0,0.0
820215,2.0,6,1.0,0.0
551786,1.0,6,1.0,0.0
369326,1.0,6,1.0,0.0
62130,1.0,6,1.0,0.0
65452,1.0,6,1.0,0.0
586225,2.0,6,1.0,0.0
611330,2.0,6,3.0,0.4
68997,1.0,6,2.0,0.2
415424,2.0,6,1.0,0.0
233636,2.0,6,1.0,0.0
555041,2.0,6,1.0,0.0
599490,1.0,6,1.0,0.0
647601,1.0,6,1.0,0.0
163250,1.0,6,1.0,0.0
777450,2.0,6,1.0,0.0
715760,1.0,6,3.0,0.4
410927,2.0,6,1.0,0.0
125496,1.0,6,1.0,0.0
17812,1.0,6,5.0,0.8
195435,1.0,6,4.0,0.6
273667,2.0,6,1.0,0.0
495465,1.0,6,1.0,0.0
548480,1.0,6,1.0,0.0
623048,2.0,6,4.0,0.6
873840,1.0,6,1.0,0.0
105976,2.0,6,2.0,0.2
580724,1.0,6,1.0,0.0
370138,2.0,6,1.0,0.0
576203,2.0,6,1.0,0.0
47513,1.0,6,1.0,0.0
387744,1.0,6,6.0,1.0
759696,1.0,6,5.0,0.8
878596,1.0,6,4.0,0.6
448834,2.0,6,3.0,0.4
426119,1.0,6,5.0,0.8
548892,1.0,6,6.0,1.0
510733,2.0,6,1.0,0.0
713395,1.0,6,4.0,0.6
838293,2.0,6,1.0,0.0
44163,1.0,6,1.0,0.0
370682,2.0,6,1.0,0.0
932189,2.0,6,1.0,0.0
226053,2.0,7,4.0,0.6
973237,2.0,7,1.0,0.0
634551,2.0,7,1.0,0.0
568089,1.0,7,1.0,0.0
819400,1.0,7,2.0,0.2
936520,1.0,7,1.0,0.0
812226,2.0,7,1.0,0.0
91951,2.0,7,2.0,0.2
365173,1.0,7,4.0,0.6
517770,2.0,7,5.0,0.8
966096,1.0,7,2.0,0.2
261652,2.0,7,2.0,0.2
26541,2.0,7,3.0,0.4
767084,2.0,7,1.0,0.0
583517,2.0,7,5.0,0.8
115309,1.0,7,1.0,0.0
843805,1.0,7,1.0,0.0
699700,2.0,7,1.0,0.0
185888,2.0,7,1.0,0.0
23492,1.0,7,1.0,0.0
109678,1.0,7,1.0,0.0
729320,1.0,7,1.0,0.0
381459,1.0,7,1.0,0.0
860929,1.0,7,1.0,0.0
440600,2.0,7,1.0,0.0
167928,2.0,7,1.0,0.0
40813,1.0,7,1.0,0.0
637140,1.0,7,1.0,0.0
885862,2.0,7,1.0,0.0
967953,2.0,7,2.0,0.2
735239,2.0,7,3.0,0.4
567330,2.0,7,1.0,0.0
639213,1.0,7,5.0,0.8
440267,1.0,7,1.0,0.0
239610,2.0,7,1.0,0.0
713586,2.0,7,1.0,0.0
132259,1.0,7,2.0,0.2
303106,2.0,7,5.0,0.8
330810,1.0,7,1.0,0.0
532856,1.0,7,3.0,0.4
391863,2.0,7,1.0,0.0
714055,1.0,7,1.0,0.0
626053,1.0,7,1.0,0.0
754069,2.0,7,1.0,0.0
675570,1.0,7,2.0,0.2
226565,2.0,7,1.0,0.0
646326,1.0,7,1.0,0.0
107133,1.0,7,4.0,0.6
535552,2.0,7,1.0,0.0
764865,1.0,7,1.0,0.0
46768,1.0,7,1.0,0.0
301404,1.0,7,1.0,0.0
130173,2.0,7,2.0,0.2
748338,1.0,7,1.0,0.0
700646,1.0,7,2.0,0.2
768160,2.0,7,2.0,0.2
456627,2.0,7,2.0,0.2
315067,1.0,7,6.0,1.0
933832,1.0,7,1.0,0.0
878320,2.0,7,1.0,0.0
413974,2.0,7,2.0,0.2
282541,2.0,7,1.0,0.0
22735,1.0,7,3.0,0.4
201905,1.0,7,2.0,0.2
347972,1.0,7,1.0,0.0
633257,1.0,7,2.0,0.2
817957,1.0,7,6.0,1.0
449118,2.0,7,1.0,0.0
787462,1.0,7,2.0,0.2
405267,1.0,7,1.0,0.0
147738,2.0,7,1.0,0.0
100678,1.0,7,2.0,0.2
234076,1.0,7,1.0,0.0
448014,1.0,7,1.0,0.0
866146,2.0,7,3.0,0.4
944506,2.0,7,1.0,0.0
509596,1.0,7,4.0,0.6
98713,2.0,7,2.0,0.2
265481,2.0,7,1.0,0.0
195635,2.0,7,2.0,0.2
239812,2.0,7,5.0,0.8
371332,2.0,7,1.0,0.0
214038,1.0,7,1.0,0.0
532706,2.0,7,4.0,0.6
956062,2.0,7,2.0,0.2
596358,2.0,7,1.0,0.0
536524,1.0,7,1.0,0.0
29919,1.0,7,1.0,0.0
550826,1.0,7,1.0,0.0
403279,2.0,7,1.0,0.0
988089,1.0,7,1.0,0.0
89680,1.0,7,4.0,0.6
578701,1.0,7,1.0,0.0
274161,2.0,7,3.0,0.4
852414,1.0,7,1.0,0.0
521723,1.0,7,1.0,0.0
687577,2.0,7,3.0,0.4
416120,2.0,7,1.0,0.0
425392,1.0,7,3.0,0.4
44928,2.0,7,1.0,0.0
890709,2.0,7,1.0,0.0
277372,2.0,7,1.0,0.0
153717,2.0,7,2.0,0.2
720528,2.0,7,1.0,0.0
101070,1.0,7,1.0,0.0
682883,1.0,7,1.0,0.0
233553,2.0,7,3.0,0.4
668148,1.0,7,1.0,0.0
346948,2.0,7,1.0,0.0
435778,1.0,7,2.0,0.2
805490,2.0,7,1.0,0.0
795771,1.0,7,3.0,0.4
463386,2.0,7,6.0,1.0
169455,1.0,7,1.0,0.0
895229,1.0,7,1.0,0.0
938055,1.0,7,1.0,0.0
709216,2.0,7,2.0,0.2
731183,2.0,7,1.0,0.0
738708,2.0,7,1.0,0.0
566375,1.0,7,1.0,0.0
805735,1.0,7,1.0,0.0
979170,2.0,7,2.0,0.2
503269,2.0,7,1.0,0.0
372335,1.0,7,2.0,0.2
895895,1.0,7,1.0,0.0
687155,2.0,7,1.0,0.0
504316,2.0,7,4.0,0.6
818170,1.0,7,1.0,0.0
119528,2.0,7,3.0,0.4
371186,2.0,7,1.0,0.0
838841,1.0,7,1.0,0.0
385937,2.0,7,2.0,0.2
533551,2.0,7,1.0,0.0
990266,1.0,7,4.0,0.6
85500,2.0,7,4.0,0.6
145810,1.0,7,4.0,0.6
486492,1.0,7,1.0,0.0
847751,2.0,7,1.0,0.0
146747,2.0,7,5.0,0.8
622148,1.0,7,1.0,0.0
480926,2.0,7,3.0,0.4
486509,1.0,7,3.0,0.4
865628,2.0,7,2.0,0.2
230112,1.0,7,1.0,0.0
804685,2.0,7,1.0,0.0
711270,2.0,7,2.0,0.2
768123,1.0,7,2.0,0.2
325727,2.0,7,1.0,0.0
108237,2.0,7,1.0,0.0
348848,1.0,7,1.0,0.0
40326,1.0,7,1.0,0.0
145890,1.0,7,1.0,0.0
796907,1.0,7,1.0,0.0
211495,2.0,7,2.0,0.2
705028,2.0,7,6.0,1.0
177981,1.0,7,2.0,0.2
442728,1.0,7,1.0,0.0
760069,2.0,7,4.0,0.6
267129,1.0,7,1.0,0.0
584056,1.0,7,1.0,0.0
959794,1.0,7,4.0,0.6
20956,2.0,7,2.0,0.2
240041,2.0,7,2.0,0.2
819204,2.0,7,3.0,0.4
852951,1.0,7,1.0,0.0
202497,2.0,7,5.0,0.8
657058,1.0,7,3.0,0.4
848595,1.0,7,2.0,0.2
23619,2.0,7,1.0,0.0
943711,2.0,7,4.0,0.6
246970,2.0,7,1.0,0.0
751454,2.0,7,3.0,0.4
696721,2.0,7,2.0,0.2
877135,2.0,7,1.0,0.0
543492,2.0,7,1.0,0.0
